,macro_score,rates_credit_score,market_score,semi_score,pre_crash_risk,shock_soxx,shock_spy,shock_vix,shock_credit,soxx_below_200d,shock_risk_accel,shock_count,current_stress,pre_crash_risk_mom_1w,pre_crash_risk_mom_4w,current_stress_mom_1w,current_stress_mom_4w,semi_score_mom_1w,semi_score_mom_4w,SOXL_close,SOXX_close,soxl_bh_return
2016-09-02,20.400000000000006,15.139285714285716,25.081613073933497,8.51146344484299,16.51243380244074,False,False,False,False,False,False,0,15.497179879632021,-3.780796442283208,-4.873557426008638,3.6798814187971,1.5430983315372249,2.286753876842094,-1.6268907765655403,2.927999973297119,36.54999923706055,0.02282238473623832
2016-09-09,20.400000000000006,23.509523809523813,22.479637782479276,12.425569016417503,20.447644876272154,False,False,False,False,False,False,0,14.848914583647103,3.9352110738314146,6.697091999896864,-0.6482652959849187,0.384375356993516,3.914105571574513,10.590137142169553,2.5153329372406006,34.84333419799805,-0.14093819665982732
2016-09-16,20.400000000000006,22.253571428571426,17.527748913534825,11.312571969301883,19.778314366823857,False,False,False,False,False,False,0,11.902776296304532,-0.6693305094482973,3.834422704545025,-2.9461382873425705,-2.657888461404328,-1.1129970471156199,6.902500569982701,2.8480000495910645,36.31999969482422,0.13225569761568434
2016-09-23,20.400000000000006,15.122619047619049,14.9393745296148,10.075098982549424,16.740312466430037,False,False,False,False,False,False,0,10.231675787798025,-3.0380019003938195,-3.55291777829391,-1.6711005085065072,-1.5856226730368963,-1.2374729867524596,3.850389414548528,2.875999927520752,36.44333267211914,0.009831417641199769
2016-09-30,17.599999999999994,14.971428571428573,13.605773464103223,10.458877497132544,15.477403053141309,False,False,False,False,False,False,0,9.574950904683282,-1.2629094132887282,-1.0350307492994304,-0.6567248831147428,-5.922228974948739,0.3837785145831205,1.9474140522895542,3.2073330879211426,37.663333892822266,0.1152062478270004
2016-10-07,17.599999999999994,16.60357142857143,19.028125910762157,8.232574520639734,15.796314749524532,False,False,False,False,False,False,0,12.111984155047134,0.31891169638322303,-4.651330126747622,2.5370332503638515,-2.736930428599969,-2.2263029764928106,-4.19299449577777,3.2260000705718994,37.75,0.005820094807445164
2016-10-14,17.599999999999994,17.965476190476192,26.07753165660182,11.767130301778836,16.8712600214573,False,False,False,False,False,False,0,16.696068471486768,1.0749452719327675,-2.907054345366557,4.584084316439634,4.793292175182236,3.534555781139103,0.4545583324769531,2.9086670875549316,36.4900016784668,-0.09836732054401709
2016-10-21,17.599999999999994,19.469047619047622,27.435409838093882,9.873877685578972,17.188700700455893,False,False,False,False,False,False,0,17.06425094806743,0.31744067899859374,0.44838823402585604,0.3681824765806603,6.832575160269403,-1.8932526161998648,-0.2012212969704521,2.958667039871216,36.72999954223633,0.017189987994918665
2016-10-28,25.599999999999994,28.60476190476191,27.842301491851924,7.131014660061342,24.031556960913964,False,False,False,False,False,False,0,16.73946875253083,6.8428562604580705,8.554153907772655,-0.32478219553659926,7.164517847847547,-2.7428630255176296,-3.3278628370712022,3.003999948501587,36.91999816894531,0.015322071736853626
2016-11-04,25.599999999999994,17.052380952380958,37.223178660065486,7.5875806053490855,19.479089471754744,False,False,False,False,False,False,0,21.990264384105835,-4.55246748915922,3.682774722230212,5.250795631575006,9.878280229058701,0.4565659452877435,-0.6449939152906481,2.8359999656677246,36.253334045410156,-0.055925428000643485
2016-11-11,25.599999999999994,31.938095238095233,26.134195918487706,4.311208848645153,24.941919422534863,False,False,False,False,False,False,0,15.236049524897268,5.462829950780119,8.070659401077563,-6.754214859208567,-1.4600189465895,-3.2763717567039325,-7.4559214531336835,3.183332920074463,37.76333236694336,0.12247283448924873
2016-11-18,25.599999999999994,47.179761904761904,20.991117196768297,4.7664134299377,31.106866776395417,False,False,False,False,False,False,0,12.498397144210104,6.164947353860555,13.918166075939524,-2.737652380687164,-4.565853803857324,0.4552045812925467,-5.107464255641272,3.609999895095825,39.40999984741211,0.13403152787782613
2016-11-25,25.599999999999994,41.77023809523809,18.28745719863511,6.7488257630451365,29.240419102552007,False,False,False,False,False,False,0,11.407866611858339,-1.8664476738434104,5.208862141638043,-1.0905305323517656,-5.331602140672491,1.9824123331074368,-0.3821888970162055,3.8359999656677246,40.21666717529297,0.06260389948457346
2016-12-02,12.400000000000006,47.14761904761906,24.1850105927887,13.031755445525786,26.393810935876495,False,False,False,False,False,False,0,15.908106915138942,-2.8466081666755123,6.914721464121751,4.500240303280604,-6.0821574689668925,6.282929682480649,5.4441748401767,3.2873330116271973,38.31666564941406,-0.14303101119684758
2016-12-09,12.400000000000006,31.77559523809525,21.503606659133172,7.969345940834199,19.485639986363232,False,False,False,False,False,False,0,13.420852850690085,-6.908170949513263,-5.456279436171631,-2.487254064448857,-1.8151966742071828,-5.062409504691587,3.6581370921890457,3.8213329315185547,40.34333419799805,0.16244168692451177
2016-12-16,12.400000000000006,33.03809523809525,18.929610549360877,5.891530401278923,19.678967655429943,False,False,False,False,False,False,0,11.58959188240427,0.1933276690667114,-11.427899120965474,-1.8312609682858163,-0.9088052618058349,-2.0778155395552753,1.1251169713412237,3.9226670265197754,40.72999954223633,0.026517996944315447
2016-12-23,12.400000000000006,22.98095238095239,23.325900106274275,1.6413484935328078,15.01858322641088,False,False,False,False,False,False,0,13.157514757157415,-4.660384429019063,-14.221835876141126,1.5679228747531457,1.7496481452990764,-4.250181907746116,-5.107477269512328,4.092667102813721,41.84333419799805,0.04333788087151791
2016-12-30,1.6363636363636336,14.155952380952385,23.27594695653838,4.349683195752654,7.051197068107488,False,False,False,False,False,False,0,13.67170746524664,-7.967386158303393,-19.342613867769007,0.5141927080892259,-2.2363994498923017,2.708334702219846,-8.682072249773132,3.8066670894622803,40.90666580200195,-0.06988108394030257
2017-01-06,1.6363636363636336,9.527380952380947,24.364698757956,7.759041105130149,5.711172183085536,False,False,False,False,False,False,0,14.95239253790183,-1.3400248850219514,-13.774467803277695,1.2806850726551886,1.531539687211744,3.409357909377495,-0.2103048357040498,3.8313329219818115,40.99333190917969,0.00647964004727708
2017-01-13,2.051991094188975,5.880952380952386,24.017454637734453,8.547804271685948,4.557947585518885,False,False,False,False,False,False,0,14.91916090509114,-1.153224597566651,-15.121020069911058,-0.03323163281068986,3.3295690226868704,0.7887631665557988,2.6562738704070243,4.022666931152344,41.689998626708984,0.049939280419296406
2017-01-20,2.051991094188975,10.466666666666667,24.54557412795459,9.440995700874149,6.5262120141828275,False,False,False,False,False,False,0,15.388264910549857,1.9682644286639421,-8.492371212228054,0.46910400545871767,2.2307501533924423,0.8931914291882013,7.799647207341341,4.0873332023620605,41.926666259765625,0.016075472395919332
2017-01-27,1.779263821461705,13.714285714285717,21.301949413506794,7.978551504255985,7.483165731010452,False,False,False,False,False,False,0,13.311782478279934,0.9569537168276243,0.431968662902964,-2.0764824322699234,-0.35992498696670694,-1.462444196618164,3.628868308503331,4.5193328857421875,43.39666748046875,0.10569230889482539
2017-02-03,0.9785951018039378,16.03333333333334,22.88618416675237,8.981171471951061,8.200876849937767,False,False,False,False,False,False,0,14.383635586104015,0.7177111189273155,2.489704666852231,1.0718531078240812,-0.5687569517978144,1.0026199676950762,1.2221303668209123,4.543333053588867,43.5,0.005310555441135234
2017-02-10,0.9785951018039378,13.379761904761905,25.741707111273612,9.465645183677722,7.212119335268193,False,False,False,False,False,False,0,16.051067947936033,-0.9887575146695742,2.654171749749308,1.6674323618320184,1.1319070428448939,0.4844737117266611,0.9178409119917745,4.531332969665527,43.48666763305664,-0.002641251209585138
2017-02-17,3.046770067157002,11.352380952380951,25.464085045889135,14.905838192657889,8.147874640071715,False,False,False,False,False,False,0,16.986414413770603,0.9357553048035214,1.621662625888887,0.93534646583457,1.5981495032207462,5.440193008980167,5.46484249178374,4.71999979019165,44.09000015258789,0.04163605318548225
2017-02-24,3.046770067157002,7.5583333333333345,24.406034608233064,15.114272878956518,6.661520795397462,False,False,False,False,False,False,0,16.44617361031949,-1.4863538446742526,-0.8216449356129898,-0.5402408034511126,3.134391132039557,0.20843468629862905,7.135721374700533,4.6706671714782715,43.96666717529297,-0.010451826463190539
2017-03-03,4.146770067157004,12.755952380952387,26.878899960864352,15.487392522211975,9.291536360933403,False,False,False,False,False,False,0,17.88087348291779,2.630015565535941,1.0906595109956356,1.4346998725982978,3.4972378968137736,0.3731196432554569,6.506221050260914,4.677332878112793,44.02333450317383,0.0014271422881995122
2017-03-10,4.481809620437599,25.03392857142858,26.64048357947614,8.22440568672194,13.264046610776642,False,False,False,False,False,False,0,16.297147106056265,3.972510249843239,6.051927275508449,-1.5837263768615237,0.2460791581202315,-7.262986835490034,-1.2412394969557816,4.939332962036133,44.84000015258789,0.056014846655312533
2017-03-17,5.5524674915291605,18.64285714285715,26.438726877009003,9.358597987156509,11.359542926404458,False,False,False,False,False,False,0,16.413019379786256,-1.9045036843721839,3.2116682863327437,0.1158722737299911,-0.5733950339843474,1.1341923004345684,-5.54724020550138,5.136666774749756,45.4466667175293,0.0399515105036119
2017-03-24,5.4966275659823935,19.447619047619042,24.383966830456522,8.46231442361972,11.521877187282653,False,False,False,False,False,False,0,15.103644641475032,0.16233426087819502,4.860356391885191,-1.3093747383112238,-1.3425289688444586,-0.8962835635367892,-6.651958455336798,5.108666896820068,45.293331146240234,-0.005450981961167112
2017-03-31,6.035136882752575,10.224999999999996,22.88412173427195,11.00474106126808,8.45652275642887,False,False,False,False,False,False,0,14.78721516610319,-3.065354430853784,-0.8350136045045335,-0.31642947537184263,-3.093658316814599,2.5424266376483597,-4.482651460943895,5.221333026885986,45.630001068115234,0.022053919807542677
2017-04-07,5.196627565982389,6.447619047619046,26.414714129332847,13.367768449055871,6.922695291098075,False,False,False,False,False,False,0,17.201646460944243,-1.5338274653307948,-6.341351319678568,2.4144312948410533,0.9044993548879781,2.363027387787792,5.143362762333931,5.027332782745361,45.063331604003906,-0.037155309408855475
2017-04-14,3.535383064516127,5.776190476190476,32.86313688910519,14.136329842824479,6.02184804593212,False,False,False,False,False,False,0,20.901991257572753,-0.9008472451659548,-5.3376948804723385,3.70034479662851,4.488971877786497,0.7685613937686071,4.7777318556679695,4.451333045959473,43.3033332824707,-0.11457362416166583
2017-04-21,3.535383064516127,7.951190476190487,29.584891995769848,9.727392825392329,6.230507493317302,False,False,False,False,False,False,0,18.217169162751883,0.20865944738518216,-5.291369693965351,-2.68482209482087,3.113524521276851,-4.40893701743215,1.2650784017726089,4.915332794189453,44.78666687011719,0.1042383806017746
2017-04-28,3.5990373660157373,9.660714285714288,32.43448946041292,10.054337396701838,6.992003138498074,False,False,False,False,False,False,0,19.849836682567478,0.761495645180772,-1.4645196179307955,1.6326675198155947,5.062621516464288,0.32694457130950916,-0.9504036645662417,5.0960001945495605,45.369998931884766,0.036755883665431366
2017-05-05,4.508271778012573,14.279761904761909,31.831409698377627,7.842526627307683,8.917006056106574,False,False,False,False,False,False,0,19.075780659569233,1.9250029176085004,1.9943107650084997,-0.7740560229982449,1.87413419862499,-2.2118107693941553,-5.525241821748189,5.173999786376953,45.63999938964844,0.015306041767976675
2017-05-12,5.133370436260403,21.880952380952376,28.886638444761125,9.110886180408752,12.429030575759445,False,False,False,False,False,False,0,17.709828380700372,3.5120245196528703,6.407182529827325,-1.3659522788688605,-3.1921628768723807,1.2683595531010692,-5.025443662415727,5.714000225067139,47.186668395996094,0.10436808291179234
2017-05-19,4.111474447612961,12.821428571428564,23.141074419189387,10.62180884257487,8.572006256383489,False,False,False,False,False,False,0,14.85195269906914,-3.857024319375956,2.3414987630661868,-2.857875681631233,-3.365216463682744,1.5109226621661183,0.8944160171825413,5.922667026519775,47.89666748046875,0.03651851474160295
2017-05-26,3.9478201461133566,13.485714285714286,23.460532421831978,9.76505774901193,8.635563442388515,False,False,False,False,False,False,0,14.856304381809975,0.06355718600502591,1.6435603038904407,0.0043516827408360825,-4.9935323007575025,-0.8567510935629397,-0.28927964768990755,6.332666873931885,49.0099983215332,0.06922554409631054
2017-06-02,5.141190311859223,5.336904761904756,21.674990421845568,5.283903698173663,5.240883099824603,False,False,False,False,False,False,0,12.978025471649795,-3.3946803425639116,-3.6761229562819713,-1.87827891016018,-6.097755187919438,-4.481154050838267,-2.5586229291340192,6.665999889373779,49.883331298828125,0.052637067775354485
2017-06-09,6.164079025355667,7.966666666666664,25.654339072411616,9.584021648221652,7.398105475309963,False,False,False,False,False,False,0,16.026690819470723,2.15722237548536,-5.0309251004494815,3.0486653478209274,-1.6831375612296497,4.300117950047989,0.4731354678129005,6.392000198364258,49.29999923706055,-0.041104064739980295
2017-06-16,5.996172059984218,11.748809523809527,29.431714387057752,11.592411166575554,9.136662911503043,False,False,False,False,False,False,0,18.505925146196873,1.73855743619308,0.5646566551195544,2.47923432672615,3.6539724471277335,2.0083895183539013,0.9706023240006836,5.980000019073486,48.253334045410156,-0.06445559551080804
2017-06-23,6.734925019731655,7.3357142857142845,29.20417544348249,14.115892433940395,8.082385838256018,False,False,False,False,False,False,0,18.885474980703453,-1.0542770732470252,-0.5531776041324967,0.3795498345065802,4.029170598893478,2.5234812673648417,4.350834684928465,6.3293328285217285,49.21333312988281,0.058416857580941395
2017-06-30,7.4439621152328295,24.128571428571437,34.912169570001296,18.371819425734447,15.756984437143515,False,False,False,False,False,False,0,22.876057148647604,7.674598598887497,10.516101337318911,3.990582167944151,9.898031676997809,4.255926991794052,13.087915727560784,5.433332920074463,46.733333587646484,-0.14156308930534378
2017-07-07,7.728097868981849,25.679761904761918,32.52559409112831,13.676222219785103,15.800982135914365,False,False,False,False,False,False,0,20.624321194077595,0.043997698770850135,8.402876660604402,-2.251735954570009,4.597630374606872,-4.695597205949344,4.092200571563451,5.724667072296143,47.619998931884766,0.05361978669580347
2017-07-14,8.52367797947909,20.66011904761905,28.499003794384763,10.994826442037724,13.74892667611887,False,False,False,False,False,False,0,17.873417375319168,-2.052055459795495,4.612263764615827,-2.7509038187584274,-0.6325077708777052,-2.6813957777473796,-0.5975847245378301,6.557332992553711,49.85333251953125,0.1454522873980144
2017-07-21,8.17018428098913,16.479761904761915,27.75909797644802,11.195616242449848,11.947830124717353,False,False,False,False,False,False,0,17.506627135536384,-1.8010965514015176,3.8654442864613348,-0.3667902397827838,-1.3788478451670692,0.20078980041212446,-2.9202761914905473,6.593999862670898,49.97999954223633,0.005591735261702535
2017-07-28,8.091827890419435,12.621428571428574,29.860498122153864,20.804122051421718,11.810512286973433,False,False,False,False,False,False,0,20.584098377468973,-0.13731783774391992,-3.9464721501700826,3.0774712419325887,-2.2919587711786313,9.60850580897187,2.432302625687271,6.354000091552734,49.37666702270508,-0.036396690342203386
2017-08-04,6.824013459773632,8.22023809523809,33.8414178502147,29.742190603259864,10.820229885482352,False,False,False,False,False,False,0,24.561217938270055,-0.9902824014910809,-4.980752250432014,3.977119560801082,3.9368967441924596,8.938068551838146,16.06596838347476,6.113999843597412,48.776668548583984,-0.03777152100995218
2017-08-11,6.490221543162717,7.3738095238095225,34.5173389123441,26.729807400753483,9.879594614060053,False,False,True,False,False,False,1,30.580497881939955,-0.9406352714222983,-3.8693320620588167,6.0192799436699005,12.707080506620787,-3.0123832025063813,15.73498095871576,5.871333122253418,48.20000076293945,-0.039690338166775585
2017-08-18,6.490221543162717,10.635714285714279,35.1269957237468,17.519627906736684,9.802829594719437,False,False,False,False,False,False,0,22.823773229408083,-0.07676501934061619,-2.1450005299979154,-7.756724652531872,5.317146093871699,-9.2101794940168,6.324011664286836,5.945333003997803,48.45000076293945,0.012603591076089993
2017-08-25,5.075254034668262,7.344047619047619,38.25540678761751,17.883340942251536,7.903984504557497,False,False,False,False,False,False,0,24.61714192163994,-1.8988450901619407,-3.906527782415936,1.7933686922318586,4.033043544170969,0.3637130355148521,-2.920781109170182,6.075333118438721,48.86000061035156,0.021865909672932116
2017-09-01,2.4976239366383064,8.900000000000006,33.64565879987385,16.140288673156572,7.104974072460726,False,False,False,False,False,False,0,21.733170074561933,-0.7990104320967708,-3.715255813021626,-2.8839718470780085,-2.8280478637081217,-1.7430522690949637,-13.601901930103292,6.757332801818848,50.63666534423828,0.1122571668227128
2017-09-08,4.158375634517773,10.936904761904763,32.71207207748641,18.871678449018262,9.076782707647643,False,False,False,False,False,False,0,21.76597533242118,1.9718086351869175,-0.8028119064124102,0.03280525785924837,-8.814522549518774,2.7313897758616896,-7.858128951735221,6.297999858856201,49.52000045776367,-0.06797548033138301
2017-09-15,5.760046222735808,12.25000000000001,31.253514874523695,15.13041511241938,9.761583067094026,False,False,False,False,False,False,0,20.215516203471907,0.684800359446383,-0.041246527625411034,-1.5504591289492744,-2.608257025936176,-3.741263336598882,-2.389212794317304,7.227333068847656,51.880001068115234,0.1475600557031822
2017-09-22,6.592055467282973,14.757142857142853,29.814826124101867,18.121179613555594,11.587459045167819,False,False,False,False,False,False,0,20.022390290967145,1.8258759780737925,3.683474540610322,-0.19312591250476174,-4.594751630672796,2.990764501136214,0.23783867130405767,7.285999774932861,52.040000915527344,0.008117338100561478
2017-09-29,8.326065289614336,21.21904761904762,27.95766343649147,13.210902190337693,14.215983756496152,False,False,False,False,False,False,0,18.018895328137848,2.6285247113283337,7.111009684035427,-2.003494962829297,-3.714274746424085,-4.9102774232179005,-2.929386482818879,7.684000015258789,52.856666564941406,0.05462534348343362
2017-10-06,6.4020439115990255,30.97500000000001,27.90157917905113,11.174696376050267,16.947124216627106,False,False,False,False,False,False,0,17.580807823688176,2.7311404601309537,7.870341508979463,-0.4380875044496726,-4.185167508733006,-2.0362058142874258,-7.6969820729679945,8.066666603088379,53.73666763305664,0.04980044079511914
2017-10-13,4.946027733641489,17.1047619047619,26.15969553464728,6.994072739315154,10.116728152940704,False,False,False,False,False,False,0,15.786647091919036,-6.830396063686402,0.3551450858466776,-1.7941607317691393,-4.428869111552871,-4.180623636735113,-8.136342373104226,8.640000343322754,55.0,0.07107443116774781
2017-10-20,4.406556247922658,19.627380952380967,24.516158972456697,8.605929605168484,11.124792133292855,False,False,False,False,False,False,0,15.205073355884883,1.0080639803521514,-0.46266691187496356,-0.5815737360341533,-4.817316935082262,1.6118568658533299,-9.51525000838711,8.879332542419434,55.543331146240234,0.02770048490584176
2017-10-27,0.8125435366703037,16.757142857142863,22.036109727968554,7.779226988941434,8.235385782699996,False,False,False,False,False,False,0,13.675705748170992,-2.889406350592859,-5.980597973796156,-1.5293676077138905,-4.343189579966856,-0.8267026162270499,-5.431675201396259,9.557332992553711,56.96333312988281,0.07635714136116101
2017-11-03,0.8125435366703037,13.030952380952373,19.86102540018756,6.169574418603279,6.503461706673078,False,False,False,False,False,False,0,12.157478853823816,-1.7319240760269183,-10.443662509954027,-1.5182268943471762,-5.423328969864359,-1.609652570338155,-5.005121957446988,10.429332733154297,58.66666793823242,0.09123881539755674
2017-11-10,0.8125435366703037,21.804761904761907,20.513622162201607,8.255701402818449,10.325904563829168,False,False,False,False,False,False,0,12.933632469774574,3.82244285715609,0.20917641088846395,0.7761536159507578,-2.853014622144462,2.08612698421517,1.261628663503295,10.481332778930664,58.82666778564453,0.004985941776606939
2017-11-17,1.1059931607468128,12.446428571428568,20.614237321577768,9.067233197568468,6.836353330542764,False,False,False,False,False,False,0,13.151277166381467,-3.489551233286404,-4.2884388027500915,0.217644696606893,-2.053796189503416,0.8115317947500191,0.4613035923999842,10.57800006866455,59.02333450317383,0.009222805131061662
2017-11-24,1.3724624427601373,10.686904761904756,20.084004694796683,8.82310690814438,6.215836040225621,False,False,False,False,False,False,0,12.810823963767053,-0.6205172903171423,-2.019549742474375,-0.34045320261441425,-0.8648817844039396,-0.24412628942408787,1.0438799192029462,11.420000076293945,60.58333206176758,0.07959916828925628
2017-12-01,2.22905015556546,15.722023809523817,25.746626033676698,27.02316178489856,11.345356361548767,False,False,False,False,False,False,0,19.565276675501895,5.129520321323145,4.841894654875689,6.754452711734842,7.407797821678079,18.20005487675418,20.85358736629528,9.380666732788086,56.89666748046875,-0.17857559806318934
2017-12-08,1.8559931607468128,12.810714285714289,29.9408282644413,27.186042350208915,10.037388989153119,False,False,False,False,False,False,0,21.9046640154845,-1.3079673723956482,-0.28851557467604927,2.339387339982604,8.971031545709925,0.16288056531035622,18.930340947390466,8.916666984558105,56.00666809082031,-0.049463408246683604
2017-12-15,1.5262223893300466,13.35476190476191,30.2956658433298,22.445328494117597,9.395504111220925,False,False,False,False,False,False,0,21.15168191265491,-0.6418848779321937,2.559150780678161,-0.7529821028295878,8.000404746273444,-4.740713856091318,13.378095296549128,9.169333457946777,56.599998474121094,0.028336425911861474
2017-12-22,1.5262223893300466,20.4154761904762,29.41320792571812,24.829560998836307,12.577424701214447,False,False,False,False,False,False,0,21.14317655891223,3.1819205899935223,6.361588660988826,-0.00850535374268091,8.332352595145178,2.3842325047187103,16.006454090691925,9.600666999816895,57.41999816894531,0.04704088294403719
2017-12-29,3.2561373020035758,15.163095238095243,31.44826182704773,18.78208616868916,10.34781280644308,False,False,False,False,False,False,0,21.052961238614085,-2.2296118947713666,-0.9975435551056862,-0.09021532029814594,1.4876845631121896,-6.047474830147149,-8.2410756162094,9.19333267211914,56.60333251953125,-0.04242771129396772
2018-01-05,3.6323128505929176,17.27738095238096,25.047432655888777,13.433452046018367,10.560510970621952,False,False,False,False,False,False,0,16.4627783699425,0.212698164178871,0.523121981468833,-4.590182868671583,-5.441885645541998,-5.348634122670791,-13.752590304190548,10.821999549865723,59.83000183105469,0.17715739610792958
