date,sector,benchmark,benchmark_price,ret_1w,ret_4w,ret_12w,ret_26w,ret_52w,rel_spy_4w,rel_spy_12w,rel_spy_26w,vs_10w_ma,vs_40w_ma,breadth_above_10w,breadth_above_40w,breadth_positive_4w,breadth_positive_12w,basket_rel_spy_4w,basket_rel_spy_12w,basket_rel_spy_26w,volatility_12w_ann,volume_ratio_4w_vs_prev12
2024-11-29,CONSUMER_DISCRETIONARY,XLY,111.1500015258789,0.01925720692666455,0.11100008556330465,0.2187500575132557,0.26328352281447787,,0.05582004392335449,0.10366010983523699,0.12072707597097576,0.07653418938695111,0.18320363653292682,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.05356943236452646,0.0950576653169158,0.12966796491118907,0.18964444460856514,1.0762100473561724
2024-11-29,CONSUMER_STAPLES,XLP,83.22000122070312,0.016862230505423126,0.03830317699785657,0.0027714587643579147,0.07602799536120153,,-0.016876864642093592,-0.11231848891366081,-0.06652845148230058,0.020578379071105823,0.05677199202713412,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,-0.00016724590404202747,-0.08814987040319168,-0.019930962885020737,0.09714355808867836,0.964566163865233
2024-11-29,DEFENSIVE,XLU,41.46500015258789,0.01817069874016175,0.06143610931136734,0.0924778857120574,0.14040152520742688,,0.006256067671417176,-0.022612061965961328,-0.0021549216360752244,0.03114705475388635,0.14113122713955795,0.5,0.5,0.5,0.5,-0.03234801354727875,-0.1288522835270212,-0.07474888006485687,0.15775471677890532,0.9275752255779465
2024-11-29,ENERGY,XLE,47.76499938964844,-0.017888330665358998,0.08519822905829533,0.11068476231389668,0.025000020465114847,,0.030018187418345166,-0.004405185364122044,-0.11755642637838726,0.03544330942199814,0.04360174132515038,0.6666666666666666,0.6666666666666666,1.0,1.0,0.012123314859029621,-0.022273634421431487,-0.16365330656519503,0.23724820134604976,0.8236455119117115
2024-11-29,FINANCIALS,XLF,51.34000015258789,0.012024455270173817,0.10077188731658948,0.15917812353417515,0.23294910915274514,,0.04559184567663932,0.04408817585615643,0.09039266230924303,0.07107838785495502,0.1781106376787085,1.0,1.0,1.0,1.0,0.08010441101717047,0.12270948776233459,0.14379322363326216,0.13799938368451684,1.3620920487120136
2024-11-29,HEALTHCARE,XLV,147.41000366210938,0.02254439454383994,-0.0022336660267009423,-0.04248128233696269,0.025817722982996782,,-0.057413707666651104,-0.1575712300149814,-0.11673872386050532,-0.011732347419424416,-0.0022876513497436246,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,-0.07043511289963668,-0.17970814984995384,-0.10452880114001545,0.1639128431571784,1.1692977933551842
2024-11-29,MARKET,SPY,602.5499877929688,0.011821762710780392,0.05518004163995016,0.11508994767801872,0.1425564468435021,,0.0,0.0,0.0,0.03164003087005596,0.10252743675619591,1.0,1.0,1.0,1.0,0.012091522536298471,0.013730526878767912,0.0026202955736810973,0.1430576940166047,0.9368435148296999
2024-11-29,MATERIALS,XLB,47.38999938964844,0.007333430420470632,0.01771718645485465,0.05439981558406326,0.035507484358615615,,-0.03746285518509551,-0.06069013209395546,-0.10704896248488649,0.0005066961162223382,0.03396550840573509,0.5,0.6666666666666666,0.6666666666666666,0.8333333333333334,-0.03629515889025046,-0.0572316180605937,-0.060239781825803564,0.17391113769195235,1.1452374870860158
2024-11-29,NUCLEAR,URA,32.349998474121094,-0.023248806841668967,0.05857326699804344,0.3955995706737663,0.003411811101975415,,0.003393225358093277,0.28050962299574755,-0.1391446357415267,0.03762385798362833,0.10646516116299276,0.6666666666666666,0.8333333333333334,0.6666666666666666,1.0,-0.03514382194364032,0.5029299630781604,0.08382430674750585,0.42317505197739097,1.1209444355462086
2024-11-29,POWER_INDUSTRIALS,XLI,143.99000549316406,0.009393702446647723,0.07447213935837471,0.14377636183390075,0.16581655738572754,,0.01929209771842455,0.028686414155882023,0.02326011054222543,0.0394289039478668,0.12382223815206905,1.0,1.0,1.0,1.0,0.04953718960630823,0.22021033580952354,0.15852213596740183,0.17601258882840612,1.0530950418393459
2024-11-29,SEMI,SOXX,215.39999389648438,-0.0035620311744608557,-0.02348357916207544,0.05624479788482484,-0.07952652043589503,,-0.0786636208020256,-0.058845149793193885,-0.22208296727939714,-0.04389051600780314,-0.053570958003618996,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,-0.07027441310591347,-0.0038616746130688737,-0.21312439316281082,0.3299535562209702,0.861100119708892
2024-12-06,AI_SOFTWARE,IGV,110.05000305175781,0.05049638037089954,0.08702099342043845,0.2601626101492174,0.3691217568072036,,0.0709391547438889,0.17866942142101538,0.23092212301127657,0.1198624533614625,0.25484968699232047,1.0,1.0,1.0,1.0,0.10342271331716364,0.29179952987117713,0.5093823704401764,0.23184990448393458,1.8674683360115394
2024-12-06,COMMUNICATION_SERVICES,XLC,100.93000030517578,0.025711369309598053,0.04938656669711383,0.1618510085651741,0.19585306256455937,,0.03330472802056428,0.0803578198369721,0.05765342876863233,0.06993311046256534,0.1659682384657175,1.0,1.0,0.8333333333333334,1.0,0.06357830956771299,0.1339046039286914,0.09931898730951794,0.10438478741075106,0.8690537824159806
2024-12-06,CONSUMER_DISCRETIONARY,XLY,116.4000015258789,0.047233467637673776,0.08218672525043091,0.20947635192850322,0.31036810904562917,,0.06610488657388136,0.12798316320030123,0.17216847524970214,0.11019973701925423,0.23126233997422685,0.6666666666666666,0.8333333333333334,1.0,0.8333333333333334,0.06506435744835126,0.12833148727214694,0.20152212024463667,0.18257655238612785,1.0370232153894408
2024-12-06,CONSUMER_STAPLES,XLP,82.37999725341797,-0.010093774993555127,0.019302122797380417,-0.018467807054949215,0.06077766377458338,,0.003220284120830863,-0.09996099578315121,-0.07742197002134366,0.011070450283821254,0.04348153819702594,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.012169669052357815,-0.07877220098185228,-0.03341565519349208,0.0958895086214262,0.8864345631779669
2024-12-06,DEFENSIVE,XLU,39.845001220703125,-0.03906906851376579,0.006441047414306844,0.014642239781939681,0.13940519959472808,,-0.00964079126224271,-0.06685094894626231,0.0012055657988010449,-0.008238705558196946,0.08981134245677369,0.3333333333333333,0.5,0.5,0.16666666666666666,-0.022494968914341235,-0.13210671658019787,-0.10161070224875095,0.17203436694182478,0.7591816162915904
2024-12-06,ENERGY,XLE,45.5099983215332,-0.04721032339432907,-0.029120035807291722,0.06344199716681054,0.011445702897516785,,-0.045201874483841276,-0.018051191561391455,-0.12675393089841025,-0.017518883107944694,-0.006719573693220293,0.0,0.16666666666666666,0.0,0.8333333333333334,-0.05918698376594881,-0.03680407646711675,-0.17376403712919655,0.26403466590090446,0.7688520247542312
2024-12-06,FINANCIALS,XLF,50.400001525878906,-0.018309283675792987,0.024598555254135013,0.13232989050678579,0.2150434446017757,,0.00851671657758546,0.05083670177858379,0.07684381080584868,0.040075977799182816,0.14987112450794826,1.0,1.0,1.0,1.0,0.008853831643594138,0.13845228230614348,0.14402351995065463,0.15185667621482893,1.0031946066796973
2024-12-06,HEALTHCARE,XLV,144.27999877929688,-0.021233327488323295,-0.03928615118008216,-0.07607584915608623,-0.014682742634869905,,-0.055367989856631716,-0.15756903788428822,-0.15288237643079694,-0.027015370838038733,-0.02313190131765719,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.06731370730886377,-0.17436626428160987,-0.15118621256244164,0.16245527472561508,1.058231863655329
2024-12-06,MARKET,SPY,607.8099975585938,0.008729582395132773,0.016081838676549554,0.08149318872820199,0.13819963379592703,,0.0,0.0,0.0,0.0342110991775284,0.10734188811301015,1.0,1.0,1.0,1.0,-0.00373050679097664,0.005799456123560975,0.008873657052344719,0.12491897021001575,0.8523106454364477
2024-12-06,MATERIALS,XLB,45.95500183105469,-0.030280598798809066,-0.027098523610823544,-0.008415133873687752,0.023610677413585135,,-0.0431803622873731,-0.08990832260188975,-0.1145889563823419,-0.024630910800223393,0.0015774383974105355,0.3333333333333333,0.5,0.16666666666666666,0.3333333333333333,-0.05115115732117309,-0.10583613618057652,-0.0721819198918872,0.17672384855008114,1.0023759621752952
2024-12-06,NUCLEAR,URA,31.799999237060547,-0.01700152281306988,0.025806427001953125,0.2504915004105712,0.06141522726352511,,0.009724588325403571,0.16899831168236923,-0.07678440653240193,0.011225232458536238,0.08439895449196544,0.5,0.8333333333333334,0.8333333333333334,1.0,0.0071499208406392385,0.33379710422435876,0.13063047286815152,0.40349440358622984,0.9572013110987022
2024-12-06,POWER_INDUSTRIALS,XLI,140.55999755859375,-0.023821152883650387,-0.010767814897105987,0.07651060484027417,0.14902309698904292,,-0.02684965357365554,-0.004982583887927827,0.01082346319311589,0.010488779056623043,0.0929909100163,1.0,1.0,0.5,1.0,-0.015759947886523722,0.1446228768754897,0.22185515811919276,0.1797540650578422,0.8467167338895735
2024-12-06,SEMI,SOXX,219.8300018310547,0.020566425534344512,-0.04983574839591787,-0.013551735201919324,-0.08411799884182725,,-0.06591758707246742,-0.09504492393012132,-0.22231763263775428,-0.01862921276323104,-0.033386054198366044,0.3333333333333333,0.3333333333333333,0.0,0.5,-0.07305481232945454,-0.039169515804308906,-0.23346469716467222,0.26814215099038874,0.8985389113857205
2024-12-13,AI_SOFTWARE,IGV,105.7699966430664,-0.03889147014996874,0.045881533824442045,0.18576233477271153,0.27372345227526207,,0.014366344797286601,0.12248028994621563,0.16054686257029727,0.05920404231237275,0.1989242610484565,0.8333333333333334,1.0,0.8333333333333334,1.0,0.0396752785193874,0.23314603431367883,0.45223635784932115,0.26202379451150004,1.5484186972120486
2024-12-13,COMMUNICATION_SERVICES,XLC,100.94000244140625,9.909973447164155e-05,0.060851296086974704,0.1354330788399647,0.1998098863280937,,0.02933610705981926,0.07215103401346878,0.08663329662312891,0.05874827403545546,0.15893775995596315,1.0,1.0,0.6666666666666666,1.0,0.02938739975069815,0.11730726697651539,0.10821500062136917,0.10435446149722379,0.9382847390290181
2024-12-13,CONSUMER_DISCRETIONARY,XLY,117.74500274658203,0.011554993153536142,0.1033077342557236,0.19726474437009722,0.3205293729333403,,0.07179254522856815,0.1339826995436013,0.20735278322837547,0.10339045696385396,0.23646820123958778,0.6666666666666666,0.8333333333333334,1.0,0.6666666666666666,0.07330775600931339,0.13289250439421058,0.25493327314745634,0.18234034253813855,0.9289174991556317
2024-12-13,CONSUMER_STAPLES,XLP,82.04000091552734,-0.004127171027266785,0.026013029700729495,-0.012161373860528624,0.06614690278296931,,-0.005502159326425948,-0.07544341868702453,-0.047029686921995495,0.006193681691606834,0.03691581499921659,0.5,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.012257546339594824,-0.05385655737794339,-0.008554123402744454,0.09395826653319315,0.8379790484339068
2024-12-13,DEFENSIVE,XLU,38.81999969482422,-0.025724720654452526,-0.020315465114846165,-0.03046956025992531,0.11009431912292289,,-0.05183065414200161,-0.09375160508642122,-0.0030822705820419127,-0.029317993644628948,0.05675785094629382,0.16666666666666666,0.5,0.5,0.0,-0.03433184473331158,-0.12637724704231182,-0.08236742878962057,0.17529665961580465,0.7019479696417831
2024-12-13,ENERGY,XLE,44.61000061035156,-0.019775823871120757,-0.05816533242872701,0.005182504206868277,0.0134030019639364,,-0.08968052145588246,-0.05809954061962763,-0.0997735877410284,-0.03281404730292492,-0.02664134183555844,0.0,0.0,0.0,0.5,-0.09481564666886895,-0.08006334684430409,-0.13832428962544543,0.2586345265608748,0.7819530699598675
2024-12-13,FINANCIALS,XLF,49.540000915527344,-0.017063503657038126,-0.006617165097760558,0.08497593256858371,0.21869616373787393,,-0.038132354124916,0.021693887742087803,0.10551957403290912,0.014187179941591133,0.1245290007283506,1.0,1.0,0.0,1.0,-0.053368477096716195,0.08611900483512458,0.1652503932467736,0.1576703301511483,0.8838301432881934
2024-12-13,HEALTHCARE,XLV,140.99000549316406,-0.02280283694183749,-0.005992603402933838,-0.09202726299891018,-0.03352069664089086,,-0.03750779243008928,-0.15530930782540608,-0.14669728634585566,-0.042324092010017744,-0.04452746136735708,0.0,0.0,0.5,0.0,-0.03279484418624882,-0.17506564398896055,-0.15729002692549487,0.16599753660978128,0.9566068605790152
2024-12-13,MARKET,SPY,604.2100219726562,-0.0059228633954651055,0.031515189027155444,0.06328204482649591,0.1131765897049648,,0.0,0.0,0.0,0.022651334443568816,0.09616556173467972,0.75,1.0,1.0,1.0,0.0001688839556403532,-0.0029156027057187783,0.013327509916199243,0.12708195452195004,0.7643266147080223
2024-12-13,MATERIALS,XLB,44.6150016784668,-0.029158962010580658,-0.02245832000195247,-0.05145100832988436,0.0028096200333591614,,-0.05397350902910791,-0.11473305315638027,-0.11036696967160564,-0.04706468786661222,-0.027595731421832137,0.0,0.3333333333333333,0.0,0.16666666666666666,-0.056498337754635385,-0.13149086172110863,-0.07797917591849428,0.18237489027426118,1.0576166159704412
2024-12-13,NUCLEAR,URA,29.389999389648438,-0.07578616054189813,-0.030032999020642603,0.08130975201099666,-0.005751017569868733,,-0.06154818804779805,0.018027707184500752,-0.11892760727483354,-0.06263953502009934,0.0010814502577101148,0.0,0.8333333333333334,0.5,0.8333333333333334,-0.03433744619559611,0.10866567615489453,0.06901485695743094,0.43236901618036266,0.815366880156407
2024-12-13,POWER_INDUSTRIALS,XLI,137.42999267578125,-0.022268105699900342,-0.012076830761262314,0.03191170020820144,0.1343787944272108,,-0.04359201978841776,-0.031370344618294466,0.021202204722245988,-0.013374721602105732,0.06551810689025772,0.5,1.0,0.5,1.0,-0.022755799116632596,0.062253713988659566,0.18862324351015172,0.18611217295002444,0.8044929819669704
2024-12-13,SEMI,SOXX,223.3000030517578,0.015784930136014452,0.057241588720127856,-0.0016542009219673304,-0.11402948341514763,,0.025726399692972413,-0.06493624574846324,-0.22720607312011243,0.0003359907060869194,-0.017606519050481717,0.5,0.3333333333333333,0.8333333333333334,0.5,0.001473126899095567,-0.030014628542369748,-0.2780204845357866,0.2702074821169078,0.8143702435011199
2024-12-20,AI_SOFTWARE,IGV,103.62000274658203,-0.02032706783323246,-0.02282155929886409,0.16113856148634698,0.22236648401539627,,-0.015500128457964446,0.12670096245253681,0.13671146608741935,0.026570796216867087,0.16791451335701058,0.8333333333333334,1.0,0.3333333333333333,1.0,0.030999522698180775,0.2621567581556736,0.4694041555095118,0.2708551877241835,1.5230124587230796
2024-12-20,COMMUNICATION_SERVICES,XLC,97.95999908447266,-0.029522521149763503,0.01114783094212557,0.08832348360807551,0.15328462760579664,,0.018469261783025215,0.05388588457426535,0.06762960967781972,0.019439687938297423,0.11872777017590175,0.8333333333333334,1.0,0.6666666666666666,1.0,0.02822477382488457,0.10107776004383213,0.09245354092706341,0.13357263533099123,1.0602148121977981
2024-12-20,CONSUMER_DISCRETIONARY,XLY,114.45500183105469,-0.027941745626421932,0.04956440740979651,0.13976303443560179,0.2535458238705752,,0.05688583825069615,0.10532543540179162,0.1678908059425983,0.056554844238891455,0.19394813059872495,0.5,0.8333333333333334,0.6666666666666666,0.5,0.06098394399515794,0.09215913708199873,0.20890147963969027,0.20255202680503864,1.1845767284438204
2024-12-20,CONSUMER_STAPLES,XLP,79.94000244140625,-0.02559725073971364,-0.023215957740759463,-0.037099425755245274,0.029226269164102314,,-0.015894526899859818,-0.07153702478905544,-0.0564287487638746,-0.01751363557956931,0.008967657388275319,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.3333333333333333,-0.015768518541799264,-0.04530544845368536,-0.015513165626126238,0.1070019120365118,0.9260044037639615
2024-12-20,DEFENSIVE,XLU,38.21500015258789,-0.01558473845936148,-0.061632864716451574,-0.049614498316543076,0.1014555552305938,,-0.05431143387555193,-0.08405209735035324,0.01580053730261688,-0.041064939163611425,0.035717555155709624,0.0,0.5,0.0,0.0,-0.03677842733332646,-0.10945559982630398,-0.07945406694667084,0.1766495890282344,0.7835720410604475
2024-12-20,ENERGY,XLE,42.06999969482422,-0.05693792604293191,-0.1349850694618473,-0.03498110983317715,-0.06250697058887533,,-0.12766363862094765,-0.06941870886698731,-0.14816198851685225,-0.07922958509919276,-0.08020093197937705,0.0,0.0,0.0,0.0,-0.1347993855599773,-0.10060917790662459,-0.19318403021934016,0.2837353276347023,0.8812281470184847
2024-12-20,FINANCIALS,XLF,48.5099983215332,-0.020791331751294106,-0.04376111257116844,0.0744185311650194,0.17372359478299337,,-0.03643968173026879,0.039980932131209235,0.08806857685501646,-0.010948710867279776,0.09634547162850171,0.0,1.0,0.0,1.0,-0.05857374626378572,0.08771656005115307,0.13724035059311548,0.16406476495416528,0.9830256716769293
2024-12-20,HEALTHCARE,XLV,138.0,-0.021207215949140656,-0.042730323984643825,-0.09815712882687522,-0.06000952050338104,,-0.03540889314374418,-0.13259472786068538,-0.14566453843135796,-0.0524060693668873,-0.06362276172149617,0.0,0.0,0.16666666666666666,0.0,-0.03567679555065132,-0.1519434629498555,-0.15286773139812893,0.16785097369860305,1.0768372120456966
2024-12-20,MARKET,SPY,591.1500244140625,-0.02161499658008781,-0.007321430840899645,0.03443759903381016,0.08565501792797692,,0.0,0.0,0.0,-0.0014087851490935943,0.0685308882819946,0.25,1.0,0.25,0.75,-0.017742354387828868,-0.010806404471281644,-0.0005787549314016371,0.13882341785496513,0.975761803297753
2024-12-20,MATERIALS,XLB,42.790000915527344,-0.04090554060923146,-0.09044526345048765,-0.11700367882924845,-0.04529225330475173,,-0.083123832609588,-0.1514412778630586,-0.13094727123272865,-0.0758697918420792,-0.06604422498126128,0.0,0.3333333333333333,0.0,0.0,-0.0939276312525435,-0.1811433092687781,-0.11388232358517675,0.1790970724716208,1.2084413436419503
2024-12-20,NUCLEAR,URA,27.969999313354492,-0.04831575725701065,-0.15549516257901652,-0.03883165131622457,-0.05602429613329629,,-0.14817373173811688,-0.07326925035003473,-0.1416793140612732,-0.10211550262158342,-0.04735145620898307,0.0,0.6666666666666666,0.0,0.5,-0.14803367609028711,-0.033714504067390995,0.004287921944301294,0.4218692183867243,0.7193443076853733
2024-12-20,POWER_INDUSTRIALS,XLI,133.82000732421875,-0.026267813024475783,-0.061899663162083285,-0.007490873641769147,0.08823295109221263,,-0.05457823232118364,-0.04192847267557931,0.002577933164235713,-0.03610806783324405,0.0351656725286571,0.3333333333333333,1.0,0.0,0.6666666666666666,-0.05812731891374564,0.04862234010880284,0.16799398507071153,0.19404457960709237,0.895488207876019
2024-12-20,SEMI,SOXX,214.82000732421875,-0.03797579763388326,-0.006245042587600391,-0.07675771838470358,-0.13996313406170058,,0.0010763882532992541,-0.11119531741851374,-0.2256181519896775,-0.02867139422048315,-0.054503971206571356,0.0,0.3333333333333333,0.0,0.16666666666666666,-0.0365730979278893,-0.11492384837887876,-0.2748591480631614,0.2648247667945594,0.8699003212852222
2024-12-27,AI_SOFTWARE,IGV,102.27999877929688,-0.012931904379141268,-0.023673189255080218,0.13770853218344192,0.1769850055622586,,-0.0111597411095391,0.09926036636994806,0.08365870039767609,0.0033844992632676707,0.14754373610501137,0.8333333333333334,1.0,0.3333333333333333,0.8333333333333334,0.020142173746436343,0.21472660019578815,0.39159920151683947,0.27615171977804637,1.4286231305965358
2024-12-27,COMMUNICATION_SERVICES,XLC,98.16000366210938,0.0020416964016531924,-0.0024390026427633105,0.08010570674194883,0.1459257467383137,,0.010074445502777807,0.04165754092845497,0.0525994415737312,0.014206778354979521,0.11580644184375011,0.8333333333333334,1.0,0.5,1.0,0.022346593365712635,0.08564810624885326,0.0946492266253262,0.133859240044637,1.123792807487238
2024-12-27,CONSUMER_DISCRETIONARY,XLY,114.87000274658203,0.003625887107493231,0.03346829662289297,0.15930770356723967,0.25953954594727713,,0.045981744768434085,0.1208595377537458,0.16621324078269462,0.045793898298699176,0.19097518039463157,0.5,0.8333333333333334,0.5,0.5,0.05217001376932675,0.11869235407452394,0.2243625326429973,0.19578405482357825,1.2663784706438954
2024-12-27,CONSUMER_STAPLES,XLP,79.30000305175781,-0.008005996623749678,-0.04710403883015224,-0.026635548501671935,0.03551842720902254,,-0.03459059068461112,-0.0650837143151658,-0.05780787795555997,-0.02184501065349409,-0.0002647026051731949,0.16666666666666666,0.5,0.0,0.5,-0.02642300267053251,-0.042791325250842095,-0.021513884850467607,0.101817322635939,0.975645615071009
2024-12-27,DEFENSIVE,XLU,38.040000915527344,-0.004579333674258668,-0.08259976424591398,-0.06432168103030889,0.11652483875150232,,-0.07008631610037286,-0.10276984684380275,0.02319853358691981,-0.03837400509935873,0.026724134562607693,0.0,0.3333333333333333,0.0,0.16666666666666666,-0.04266393731557927,-0.10109642349331814,-0.07551073368923734,0.1733308247275679,0.7889374127857978
2024-12-27,ENERGY,XLE,42.279998779296875,0.004991658806655419,-0.11483305098796392,-0.09250915130232318,-0.07229845153007652,,-0.10231960284242281,-0.13095731711581704,-0.16562475669465904,-0.06874299484919655,-0.07362473138276981,0.0,0.0,0.0,0.0,-0.10156454850688867,-0.15404206443664528,-0.20909226186414284,0.23526685355086854,0.8999779136422217
2024-12-27,FINANCIALS,XLF,48.75,0.004947468290475321,-0.05044799658921184,0.06790795992336851,0.18584284301189413,,-0.037934548443670724,0.02945979410987465,0.09251653784731162,-0.008340110835734493,0.09722541987035371,0.3333333333333333,1.0,0.0,1.0,-0.04535279713762852,0.08463561277667338,0.12414314638484047,0.1637056248011172,0.9910385489650412
2024-12-27,HEALTHCARE,XLV,138.9499969482422,0.006884035856827397,-0.05739099453018848,-0.08368505996098363,-0.046655252499196,,-0.04487754638464736,-0.1221332257744775,-0.1399815576637785,-0.036501331305910045,-0.0561375876623984,0.0,0.0,0.0,0.0,-0.04534759592553408,-0.13992710830105967,-0.1507644800989958,0.1707773128714118,1.0962312578152569
2024-12-27,MARKET,SPY,595.010009765625,0.006529620556792626,-0.012513448145541117,0.03844816581349386,0.09332630516458251,,0.0,0.0,0.0,0.0033455679612619527,0.07193317611100114,0.5,1.0,0.25,0.75,-0.01902617317429986,-0.009693582494710029,-0.0044092317601505115,0.13901266754952515,1.050114449722463
2024-12-27,MATERIALS,XLB,42.470001220703125,-0.007478375507771973,-0.10381933387447995,-0.10749181385271045,-0.03816096942989389,,-0.09130588572893883,-0.1459399796662043,-0.1314872745944764,-0.07003731033442784,-0.07139964903041829,0.0,0.16666666666666666,0.0,0.16666666666666666,-0.0983522312615352,-0.16773384546201706,-0.10763877990967567,0.17820793052513437,1.213632154664167
2024-12-27,NUCLEAR,URA,28.100000381469727,0.004647875270170854,-0.13137552683506992,-0.07321897545181899,-0.02936097958787831,,-0.1188620786895288,-0.11166714126531285,-0.12268728475246082,-0.08214924247325273,-0.042312067329371206,0.0,0.6666666666666666,0.0,0.3333333333333333,-0.13428675761780187,-0.10998836169390024,0.04559011575241495,0.41060429874996474,0.6952252304456066
2024-12-27,POWER_INDUSTRIALS,XLI,133.25999450683594,-0.004184821302737007,-0.07451913728024362,-0.016603941341658768,0.09346017480559499,,-0.0620056891347025,-0.05505210715515263,0.000133869641012474,-0.03596854026022367,0.029231412581702143,0.16666666666666666,1.0,0.0,0.5,-0.05929811060021558,0.009068492332517794,0.1804734617333159,0.19379422254258485,0.9147860890244407
2024-12-27,SEMI,SOXX,221.63999938964844,0.03174747152455204,0.028969385654499247,-0.040851663348643874,-0.10132589303170225,,0.041482833800040364,-0.07929982916213774,-0.19465219819628476,0.00567631740463348,-0.024077729573058426,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.004295830197892185,-0.09657264674155412,-0.2548927748014784,0.27618201532055997,0.8577526538703961
2025-01-03,AI_SOFTWARE,IGV,101.47000122070312,-0.007919413064734093,-0.07796457603930651,0.09319113934840106,0.14100979278640025,0.31247420668089143,-0.05187091944387745,0.07184810688965793,0.0737409398850406,-0.013532685056077187,0.13330617505925724,0.5,0.8333333333333334,0.16666666666666666,0.8333333333333334,-0.028897283806407787,0.1806343778145032,0.3599231809195819,0.27441453954354655,1.178345419034396
2025-01-03,COMMUNICATION_SERVICES,XLC,97.87999725341797,-0.0028525509193668697,-0.03021899378317361,0.08238413052195681,0.11531443562954968,0.3586895614866814,-0.004125337187744549,0.06104109806321367,0.04804558272819004,0.004020974511461439,0.10751854426341678,0.8333333333333334,1.0,0.16666666666666666,1.0,-0.0021554448146251146,0.09707912251829642,0.07838993413153987,0.13307200991738805,1.1704696229393956
2025-01-03,CONSUMER_DISCRETIONARY,XLY,112.94000244140625,-0.016801604065715958,-0.029725077655633925,0.14904874747604735,0.1932382527276193,0.3085390526715521,-0.0036314210602048647,0.1277057150173042,0.12596939982625965,0.01662114469671061,0.16462708143787674,0.5,0.8333333333333334,0.16666666666666666,0.5,-0.0022895140458133643,0.14939847843326867,0.1419165081805407,0.20096559756407606,1.193931231902084
2025-01-03,CONSUMER_STAPLES,XLP,78.33000183105469,-0.01223204518756471,-0.04916236413439845,-0.0405438214519811,0.012277133773027638,0.08776558127116663,-0.02306870753896939,-0.06188685391072424,-0.054991719128332006,-0.030545291893175786,-0.013106267552893125,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,-0.022443813793724954,-0.04924129373772581,-0.03033214691677827,0.10334830367886366,0.8583963866465263
2025-01-03,DEFENSIVE,XLU,38.540000915527344,0.013144058569039219,-0.03275192032112961,-0.02738168036524058,0.12443469583592015,0.19448323708607007,-0.006658263725700553,-0.04872471282398372,0.05716584293456051,-0.02165357079505037,0.03622348012509535,0.0,0.16666666666666666,0.0,0.0,-0.00983072163615171,-0.09120044729161551,-0.05871386785690269,0.17075218549191257,0.7385126158788059
2025-01-03,ENERGY,XLE,43.73500061035156,0.03441347854927446,-0.03900236819700775,-0.05753686540632996,-0.029189759133829152,0.032947578005107836,-0.012908711601578693,-0.0788798978650731,-0.0964586120351888,-0.03424897496330925,-0.03992007822534882,0.0,0.0,0.0,0.0,-0.010109840829016467,-0.09940410480901747,-0.14117797785735572,0.251080849190101,0.90050982460915
2025-01-03,FINANCIALS,XLF,48.59000015258789,-0.0032820481520432487,-0.035912724573264776,0.04472160623776422,0.16971591433993716,0.287152321922858,-0.009819067977835716,0.023378573779021083,0.10244706143857751,-0.015519888302547136,0.08965733388323027,0.16666666666666666,1.0,0.0,1.0,-0.015195007218707238,0.06441047395341681,0.13980332898994965,0.16179294284822943,0.9000991679631892
2025-01-03,HEALTHCARE,XLV,138.9600067138672,7.203861709137449e-05,-0.03687269275325966,-0.09701730284616228,-0.03773974662443813,-0.001150002939444783,-0.010779036157830602,-0.11836033530490542,-0.10500859952579777,-0.02995437542106505,-0.05466167800439736,0.0,0.16666666666666666,0.16666666666666666,0.0,-0.0075171680534557766,-0.1330947956618157,-0.11386678127360088,0.16450435054986698,1.0844259091097432
2025-01-03,MARKET,SPY,591.9500122070312,-0.005142766522195252,-0.02609365659542906,0.02134303245874314,0.06726885290135964,0.2650666678493163,0.0,0.0,0.0,-0.003982709850126942,0.06312240390831314,0.25,1.0,0.0,0.75,-0.011327059917265542,-0.00462075384748184,0.009473557236471974,0.13869219662427829,1.1289989457573737
2025-01-03,MATERIALS,XLB,41.595001220703125,-0.020602777839654474,-0.09487543110933438,-0.1324433937749423,-0.05358360640171289,-0.013635213972231663,-0.06878177451390532,-0.15378642623368544,-0.12085245930307253,-0.07832925017878278,-0.08811388295051437,0.0,0.16666666666666666,0.0,0.0,-0.0722927944488629,-0.19134239475637452,-0.10971323760483827,0.1753418910559784,1.1663883060370928
2025-01-03,NUCLEAR,URA,28.84000015258789,0.026334511070190247,-0.09308173444932022,-0.03866666158040366,-0.028629180403506038,0.06973297967202097,-0.06698807785389116,-0.0600096940391468,-0.09589803330486568,-0.049533643099127556,-0.01710019871174051,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,-0.03810313743221542,0.007988954400594753,0.1403294925489234,0.4153458019742661,0.7719722498187579
